application_id,customer_id,broker_id,brand,application_channel,submitted_date,loan_amount,property_value,lvr,interest_rate,approved,lvr_bin,rate_bin,month
949,4034,196,Aussie,Online,2017-03-19,361642.0,425678.0,0.8495670436339204,5.53,1,"(0.8, 0.85]","(5.5, 6.5]",3
950,1998,107,Aussie,Online,2024-12-08,284276.0,390262.0,0.7284234693616084,4.14,0,"(0.7, 0.75]","(4.0, 4.5]",12
951,3688,451,Mortgage Choice,Broker,2020-01-14,232795.0,271186.0,0.8584329574535559,5.44,1,"(0.85, 0.9]","(5.0, 5.5]",1
952,4019,425,Lendi,Broker,2019-06-11,192436.0,230184.0,0.8360094533069197,4.67,0,"(0.8, 0.85]","(4.5, 5.0]",6
953,1971,394,Mortgage Choice,Online,2018-10-23,378291.0,558382.0,0.6774770676705195,4.46,1,"(0.65, 0.7]","(4.0, 4.5]",10
954,8390,284,Lendi,Online,2020-05-09,404492.0,514030.0,0.7869034881232613,4.98,1,"(0.75, 0.8]","(4.5, 5.0]",5
955,5766,34,Smartline,Broker,2018-08-12,218853.0,316488.0,0.6915048911807082,4.31,1,"(0.65, 0.7]","(4.0, 4.5]",8
956,1203,295,Lendi,Broker,2024-09-10,128154.0,191214.0,0.6702124321440899,4.23,1,"(0.65, 0.7]","(4.0, 4.5]",9
957,8136,495,Aussie,Broker,2018-07-19,169691.0,271714.0,0.6245206356683866,4.03,1,"(0.6, 0.65]","(4.0, 4.5]",7
958,5568,251,Aussie,Broker,2024-10-30,564836.0,740333.0,0.762948565037625,4.39,1,"(0.75, 0.8]","(4.0, 4.5]",10
959,7668,126,Aussie,Broker,2017-10-29,260130.0,362435.0,0.7177286961800047,4.65,1,"(0.7, 0.75]","(4.5, 5.0]",10
960,5743,339,Aussie,Online,2023-05-30,133331.0,212848.0,0.626414154701947,5.18,0,"(0.6, 0.65]","(5.0, 5.5]",5
961,5789,106,Lendi,Broker,2017-10-21,270491.0,331685.0,0.8155056755656722,5.03,1,"(0.8, 0.85]","(5.0, 5.5]",10
962,5409,440,Lendi,Online,2017-04-19,1273253.0,1558605.0,0.8169183340230527,5.12,0,"(0.8, 0.85]","(5.0, 5.5]",4
963,8670,180,Lendi,Broker,2023-08-10,178584.0,266307.0,0.6705944642837026,4.03,0,"(0.65, 0.7]","(4.0, 4.5]",8
964,9447,110,Lendi,Broker,2024-04-01,244989.0,276270.0,0.8867738082310783,4.52,1,"(0.85, 0.9]","(4.5, 5.0]",4
965,923,228,Aussie,Broker,2024-06-18,224793.0,269743.0,0.833359901832485,5.16,1,"(0.8, 0.85]","(5.0, 5.5]",6
966,420,121,Mortgage Choice,Broker,2021-02-26,195651.0,232477.0,0.8415929317738959,4.08,1,"(0.8, 0.85]","(4.0, 4.5]",2
967,2205,107,Aussie,Broker,2022-11-11,381038.0,633890.0,0.6011106027859723,4.29,1,"(0.6, 0.65]","(4.0, 4.5]",11
968,1121,131,Aussie,Broker,2021-09-05,228988.0,256273.0,0.8935315074159197,5.42,1,"(0.85, 0.9]","(5.0, 5.5]",9
969,951,23,Aussie,Broker,2018-03-04,703665.0,784388.0,0.8970879207739028,4.89,1,"(0.85, 0.9]","(4.5, 5.0]",3
970,2337,145,Aussie,Broker,2018-09-30,138690.0,184388.0,0.7521639152222488,4.57,1,"(0.75, 0.8]","(4.5, 5.0]",9
971,5374,327,Loan Market,Broker,2023-08-13,145295.0,162249.0,0.8955062897151909,5.27,1,"(0.85, 0.9]","(5.0, 5.5]",8
972,2244,154,Aussie,Online,2017-04-15,139174.0,177599.0,0.7836417997849087,4.65,1,"(0.75, 0.8]","(4.5, 5.0]",4
973,2646,107,Aussie,Broker,2023-03-07,101092.0,157907.0,0.640199611163533,4.81,1,"(0.6, 0.65]","(4.5, 5.0]",3
974,4613,146,Lendi,Online,2023-11-27,533378.0,631763.0,0.8442691325702835,4.6,0,"(0.8, 0.85]","(4.5, 5.0]",11
975,1866,252,Aussie,Broker,2019-12-21,400240.0,521536.0,0.7674254509755798,5.17,1,"(0.75, 0.8]","(5.0, 5.5]",12
976,6029,494,Lendi,Broker,2017-01-12,205061.0,291824.0,0.7026872361423324,4.54,0,"(0.7, 0.75]","(4.5, 5.0]",1
977,7327,302,Loan Market,Online,2023-11-19,290453.0,432960.0,0.670854120473023,3.94,1,"(0.65, 0.7]","(3.5, 4.0]",11
978,6372,70,Smartline,Online,2018-10-11,492310.0,651489.0,0.755668936850814,4.77,1,"(0.75, 0.8]","(4.5, 5.0]",10
979,6360,31,Loan Market,Online,2019-05-25,166571.0,206273.0,0.807526918210333,4.21,0,"(0.8, 0.85]","(4.0, 4.5]",5
980,7864,93,Mortgage Choice,Online,2023-08-31,391867.0,454021.0,0.8631032485281518,4.91,0,"(0.85, 0.9]","(4.5, 5.0]",8
981,3229,137,Loan Market,Broker,2019-06-03,201043.0,257882.0,0.7795929921436936,4.33,1,"(0.75, 0.8]","(4.0, 4.5]",6
982,3720,374,Loan Market,Broker,2018-07-09,160006.0,220823.0,0.7245893770123583,3.9,0,"(0.7, 0.75]","(3.5, 4.0]",7
983,2372,163,Loan Market,Broker,2020-12-30,356031.0,450877.0,0.7896410772782821,3.94,1,"(0.75, 0.8]","(3.5, 4.0]",12
984,2892,81,Mortgage Choice,Online,2024-05-25,761043.0,1015959.0,0.7490882998231227,4.98,1,"(0.7, 0.75]","(4.5, 5.0]",5
985,3757,316,Loan Market,Online,2020-09-05,324059.0,407315.0,0.7955980015467145,4.31,1,"(0.75, 0.8]","(4.0, 4.5]",9
986,4226,76,Mortgage Choice,Broker,2022-03-10,568009.0,725713.0,0.7826909535863351,4.93,1,"(0.75, 0.8]","(4.5, 5.0]",3
987,95,63,Mortgage Choice,Broker,2024-12-22,587656.0,657624.0,0.8936048562704524,5.15,1,"(0.85, 0.9]","(5.0, 5.5]",12
988,2675,100,Lendi,Broker,2019-09-16,223110.0,283612.0,0.7866733424537748,5.26,1,"(0.75, 0.8]","(5.0, 5.5]",9
989,6899,436,Mortgage Choice,Online,2021-04-29,375662.0,465325.0,0.8073110191801429,4.96,1,"(0.8, 0.85]","(4.5, 5.0]",4
990,794,48,Loan Market,Online,2017-12-19,316694.0,364974.0,0.8677166044704554,4.05,1,"(0.85, 0.9]","(4.0, 4.5]",12
991,2117,445,Mortgage Choice,Online,2024-01-06,254283.0,290973.0,0.8739058263137817,5.31,0,"(0.85, 0.9]","(5.0, 5.5]",1
992,5780,408,Lendi,Broker,2021-02-15,251618.0,391768.0,0.6422627677605113,4.31,1,"(0.6, 0.65]","(4.0, 4.5]",2
993,6167,74,Mortgage Choice,Broker,2024-10-22,505198.0,686279.0,0.7361408406784996,5.2,0,"(0.7, 0.75]","(5.0, 5.5]",10
994,815,314,Smartline,Broker,2022-07-23,272593.0,308771.0,0.8828322608016944,5.04,1,"(0.85, 0.9]","(5.0, 5.5]",7
995,346,192,Smartline,Broker,2022-01-21,174677.0,196724.0,0.887929281633151,5.22,1,"(0.85, 0.9]","(5.0, 5.5]",1
996,8555,30,Lendi,Broker,2023-07-19,116161.0,176803.0,0.65700808244204,4.78,1,"(0.65, 0.7]","(4.5, 5.0]",7
997,2444,157,Loan Market,Broker,2023-07-12,145251.0,198130.0,0.7331095745217786,4.29,1,"(0.7, 0.75]","(4.0, 4.5]",7
998,7784,487,Lendi,Broker,2022-09-03,134903.0,197344.0,0.6835931165882925,4.8,1,"(0.65, 0.7]","(4.5, 5.0]",9
999,985,266,Mortgage Choice,Broker,2019-06-04,375828.0,448899.0,0.8372217358470391,5.0,1,"(0.8, 0.85]","(4.5, 5.0]",6
1000,7791,256,Loan Market,Broker,2021-01-05,172721.0,201859.0,0.8556517172878098,5.16,0,"(0.85, 0.9]","(5.0, 5.5]",1
1001,9832,39,Loan Market,Online,2022-11-22,396745.0,535582.0,0.7407735883580853,4.69,1,"(0.7, 0.75]","(4.5, 5.0]",11
1002,828,55,Loan Market,Online,2018-07-28,168974.0,210507.0,0.802700147738555,4.58,1,"(0.8, 0.85]","(4.5, 5.0]",7
1003,3532,28,Loan Market,Broker,2021-08-16,455935.0,529547.0,0.860990620284885,4.43,1,"(0.85, 0.9]","(4.0, 4.5]",8
1004,7148,402,Smartline,Broker,2019-02-14,548578.0,674877.0,0.812856268623764,4.77,1,"(0.8, 0.85]","(4.5, 5.0]",2
1005,4452,425,Lendi,Broker,2017-08-31,324009.0,500843.0,0.6469272806049001,4.75,0,"(0.6, 0.65]","(4.5, 5.0]",8
1006,3877,118,Lendi,Broker,2023-07-18,373665.0,459275.0,0.81359751782701,4.77,1,"(0.8, 0.85]","(4.5, 5.0]",7
1007,5960,370,Lendi,Online,2024-05-04,464694.0,717470.0,0.647684223730609,4.61,1,"(0.6, 0.65]","(4.5, 5.0]",5
1008,127,209,Lendi,Broker,2019-05-15,149229.0,187445.0,0.7961215289818346,3.6,1,"(0.75, 0.8]","(3.5, 4.0]",5
1009,3178,75,Mortgage Choice,Broker,2023-01-30,277451.0,396325.0,0.7000592947707058,4.96,1,"(0.7, 0.75]","(4.5, 5.0]",1
1010,8796,65,Aussie,Online,2020-12-10,88366.0,143235.0,0.6169302195692393,4.66,1,"(0.6, 0.65]","(4.5, 5.0]",12
1011,6025,337,Mortgage Choice,Online,2022-11-21,131686.0,197151.0,0.667944874740681,4.61,1,"(0.65, 0.7]","(4.5, 5.0]",11
1012,5110,356,Loan Market,Broker,2023-01-17,191068.0,258020.0,0.7405162390512363,5.1,1,"(0.7, 0.75]","(5.0, 5.5]",1
1013,4147,100,Lendi,Online,2018-12-15,242453.0,269931.0,0.8982036149979069,5.04,1,"(0.85, 0.9]","(5.0, 5.5]",12
1014,7197,46,Loan Market,Online,2024-02-18,283099.0,418344.0,0.6767134224465989,4.89,0,"(0.65, 0.7]","(4.5, 5.0]",2
1015,3369,316,Loan Market,Online,2018-07-30,301253.0,337110.0,0.8936341253596749,4.95,1,"(0.85, 0.9]","(4.5, 5.0]",7
1016,3798,393,Aussie,Broker,2023-02-22,243444.0,343234.0,0.7092653991154723,4.39,1,"(0.7, 0.75]","(4.0, 4.5]",2
1017,1793,429,Aussie,Broker,2019-09-16,240837.0,271212.0,0.8880027432414495,5.06,1,"(0.85, 0.9]","(5.0, 5.5]",9
1018,5733,444,Aussie,Broker,2020-11-15,171242.0,193094.0,0.8868323200099434,4.48,1,"(0.85, 0.9]","(4.0, 4.5]",11
1019,3477,156,Lendi,Broker,2017-03-11,155428.0,241773.0,0.6428674831350069,4.88,0,"(0.6, 0.65]","(4.5, 5.0]",3
1020,3418,240,Lendi,Broker,2019-04-23,118098.0,139165.0,0.8486185463298962,5.33,1,"(0.8, 0.85]","(5.0, 5.5]",4
1021,1646,353,Loan Market,Online,2023-04-14,101555.0,134476.0,0.7551905172670216,5.39,1,"(0.75, 0.8]","(5.0, 5.5]",4
1022,9398,259,Loan Market,Online,2023-07-05,195494.0,242590.0,0.8058617420338843,4.74,1,"(0.8, 0.85]","(4.5, 5.0]",7
1023,3031,435,Lendi,Online,2023-01-15,227417.0,273068.0,0.8328218612213808,4.9,1,"(0.8, 0.85]","(4.5, 5.0]",1
1024,2873,136,Aussie,Online,2019-07-07,95531.0,149886.0,0.6373577252044887,4.46,1,"(0.6, 0.65]","(4.0, 4.5]",7
1025,3073,370,Lendi,Online,2024-07-08,271939.0,323856.0,0.8396910972778024,4.69,1,"(0.8, 0.85]","(4.5, 5.0]",7
1026,1855,198,Smartline,Online,2019-01-13,536716.0,776906.0,0.6908377590081684,4.62,1,"(0.65, 0.7]","(4.5, 5.0]",1
1027,4022,187,Mortgage Choice,Online,2024-03-17,636149.0,776065.0,0.8197109778175797,4.93,0,"(0.8, 0.85]","(4.5, 5.0]",3
1028,4663,116,Mortgage Choice,Broker,2017-02-24,455265.0,589647.0,0.7720975431062992,3.69,1,"(0.75, 0.8]","(3.5, 4.0]",2
1029,6515,445,Mortgage Choice,Online,2023-12-09,138818.0,172359.0,0.8054003562332109,4.37,1,"(0.8, 0.85]","(4.0, 4.5]",12
1030,5032,58,Lendi,Broker,2022-01-12,259180.0,329384.0,0.7868627498603453,5.15,1,"(0.75, 0.8]","(5.0, 5.5]",1
1031,2709,70,Smartline,Broker,2020-10-08,258809.0,306964.0,0.8431249267015024,4.97,0,"(0.8, 0.85]","(4.5, 5.0]",10
1032,7113,93,Mortgage Choice,Online,2018-02-14,391504.0,450850.0,0.8683686370189642,4.18,0,"(0.85, 0.9]","(4.0, 4.5]",2
1033,9525,229,Smartline,Broker,2024-08-06,102898.0,140049.0,0.7347285592899628,4.22,1,"(0.7, 0.75]","(4.0, 4.5]",8
1034,8394,396,Smartline,Broker,2019-11-05,168646.0,234997.0,0.7176517147027409,4.61,1,"(0.7, 0.75]","(4.5, 5.0]",11
1035,3508,137,Loan Market,Online,2017-05-27,133220.0,198050.0,0.6726584195910124,4.14,0,"(0.65, 0.7]","(4.0, 4.5]",5
1036,6457,105,Smartline,Online,2021-02-22,222599.0,263696.0,0.8441500819125053,5.08,1,"(0.8, 0.85]","(5.0, 5.5]",2
1037,4213,305,Mortgage Choice,Broker,2021-08-07,176056.0,197793.0,0.8901022786448459,5.13,1,"(0.85, 0.9]","(5.0, 5.5]",8
1038,7971,339,Aussie,Broker,2019-11-15,97091.0,147421.0,0.658596807781795,4.67,1,"(0.65, 0.7]","(4.5, 5.0]",11
1039,8767,17,Aussie,Broker,2021-09-11,126353.0,171360.0,0.7373541083099907,4.65,1,"(0.7, 0.75]","(4.5, 5.0]",9
1040,537,54,Smartline,Online,2023-07-09,292489.0,351930.0,0.8310999346460944,4.8,1,"(0.8, 0.85]","(4.5, 5.0]",7
1041,1626,112,Lendi,Broker,2020-04-12,356187.0,450406.0,0.7908131774443502,5.43,1,"(0.75, 0.8]","(5.0, 5.5]",4
1042,7974,172,Lendi,Broker,2021-12-04,242404.0,287035.0,0.8445102513630742,4.5,1,"(0.8, 0.85]","(4.0, 4.5]",12
1043,8578,416,Aussie,Broker,2023-05-27,309794.0,512189.0,0.6048431340774597,3.19,1,"(0.6, 0.65]","(3.0, 3.5]",5
1044,8071,419,Loan Market,Broker,2024-03-02,607964.0,696086.0,0.8734035736963536,4.23,1,"(0.85, 0.9]","(4.0, 4.5]",3
1045,8667,462,Loan Market,Online,2024-10-09,140693.0,227510.0,0.6184035866555316,4.02,1,"(0.6, 0.65]","(4.0, 4.5]",10
1046,8610,305,Mortgage Choice,Online,2017-01-27,363278.0,495170.0,0.7336429912959186,5.39,1,"(0.7, 0.75]","(5.0, 5.5]",1
1047,6491,438,Mortgage Choice,Online,2020-01-30,192869.0,282497.0,0.6827293741172472,4.86,1,"(0.65, 0.7]","(4.5, 5.0]",1
1048,3601,144,Aussie,Broker,2023-09-02,607982.0,692101.0,0.8784584908850009,4.45,1,"(0.85, 0.9]","(4.0, 4.5]",9
1049,6784,85,Aussie,Online,2019-12-27,201655.0,295447.0,0.6825420464584172,4.14,1,"(0.65, 0.7]","(4.0, 4.5]",12
1050,9147,12,Smartline,Broker,2017-09-07,1117984.0,1570200.0,0.7120010189784741,4.73,0,"(0.7, 0.75]","(4.5, 5.0]",9
1051,4972,252,Aussie,Broker,2017-05-22,220308.0,254250.0,0.8665014749262537,4.83,1,"(0.85, 0.9]","(4.5, 5.0]",5
1052,1206,216,Lendi,Online,2017-09-24,151462.0,198972.0,0.761222684598838,4.18,1,"(0.75, 0.8]","(4.0, 4.5]",9
1053,1991,126,Aussie,Broker,2017-08-03,412378.0,474292.0,0.8694601637809619,4.41,1,"(0.85, 0.9]","(4.0, 4.5]",8
1054,5300,98,Aussie,Broker,2018-05-04,399713.0,500711.0,0.7982908304391155,4.4,1,"(0.75, 0.8]","(4.0, 4.5]",5
1055,3573,392,Aussie,Broker,2018-05-11,200390.0,321263.0,0.6237568596445903,3.94,1,"(0.6, 0.65]","(3.5, 4.0]",5
1056,5976,492,Loan Market,Broker,2018-04-25,113242.0,155034.0,0.7304333243030561,4.27,1,"(0.7, 0.75]","(4.0, 4.5]",4
1057,6321,405,Aussie,Broker,2024-05-14,144182.0,220827.0,0.6529183478469571,4.49,1,"(0.65, 0.7]","(4.0, 4.5]",5
1058,4381,304,Loan Market,Online,2017-01-01,135312.0,218408.0,0.6195377458701147,4.43,0,"(0.6, 0.65]","(4.0, 4.5]",1
1059,4758,392,Aussie,Broker,2022-03-19,279212.0,392071.0,0.7121465244815353,3.76,1,"(0.7, 0.75]","(3.5, 4.0]",3
1060,2714,28,Loan Market,Broker,2019-04-21,373993.0,428631.0,0.8725290517951338,4.89,1,"(0.85, 0.9]","(4.5, 5.0]",4
1061,5589,336,Lendi,Broker,2023-08-25,348995.0,549338.0,0.6353010350640225,4.12,1,"(0.6, 0.65]","(4.0, 4.5]",8
1062,967,266,Mortgage Choice,Broker,2019-04-24,359450.0,597061.0,0.6020322881581613,4.46,1,"(0.6, 0.65]","(4.0, 4.5]",4
1063,4945,52,Mortgage Choice,Online,2022-03-01,319723.0,363104.0,0.8805273420287301,5.31,1,"(0.85, 0.9]","(5.0, 5.5]",3
1064,3433,143,Aussie,Online,2023-06-08,168022.0,221363.0,0.7590338042039546,4.89,0,"(0.75, 0.8]","(4.5, 5.0]",6
1065,689,132,Lendi,Broker,2018-10-12,160385.0,208951.0,0.7675723016400975,4.18,1,"(0.75, 0.8]","(4.0, 4.5]",10
1066,4244,346,Loan Market,Online,2020-12-11,367259.0,418035.0,0.8785364861793868,4.99,1,"(0.85, 0.9]","(4.5, 5.0]",12
1067,3702,207,Lendi,Broker,2022-03-09,155333.0,191757.0,0.810051262796143,5.19,1,"(0.8, 0.85]","(5.0, 5.5]",3
1068,8534,484,Loan Market,Online,2024-10-27,339299.0,400096.0,0.8480439694473326,4.66,0,"(0.8, 0.85]","(4.5, 5.0]",10
1069,5183,480,Loan Market,Broker,2020-07-25,473204.0,569338.0,0.831147754058222,3.66,1,"(0.8, 0.85]","(3.5, 4.0]",7
1070,9917,62,Aussie,Broker,2023-07-15,157861.0,201467.0,0.7835576049675629,5.03,1,"(0.75, 0.8]","(5.0, 5.5]",7
1071,6705,363,Aussie,Broker,2021-01-22,259278.0,321478.0,0.8065186420221602,4.28,0,"(0.8, 0.85]","(4.0, 4.5]",1
1072,4423,486,Smartline,Broker,2021-09-22,251888.0,327889.0,0.7682111934221643,5.23,1,"(0.75, 0.8]","(5.0, 5.5]",9
1073,9985,132,Lendi,Broker,2020-09-16,386528.0,547011.0,0.7066183312584208,4.41,1,"(0.7, 0.75]","(4.0, 4.5]",9
1074,1760,41,Lendi,Online,2020-07-17,465294.0,678661.0,0.6856059210710502,4.92,1,"(0.65, 0.7]","(4.5, 5.0]",7
1075,9182,201,Loan Market,Online,2024-06-06,281141.0,430680.0,0.6527839695365468,4.03,1,"(0.65, 0.7]","(4.0, 4.5]",6
1076,2483,99,Lendi,Broker,2020-04-10,425979.0,603199.0,0.7061997781826561,4.42,1,"(0.7, 0.75]","(4.0, 4.5]",4
1077,8059,311,Aussie,Broker,2018-02-08,347556.0,449579.0,0.7730699165219016,4.89,1,"(0.75, 0.8]","(4.5, 5.0]",2
1078,952,284,Lendi,Online,2021-01-31,315821.0,406849.0,0.7762609715152304,5.19,0,"(0.75, 0.8]","(5.0, 5.5]",1
1079,8915,357,Lendi,Online,2023-04-14,187402.0,232790.0,0.8050259890888783,4.94,1,"(0.8, 0.85]","(4.5, 5.0]",4
1080,2080,47,Aussie,Online,2021-03-27,327109.0,378674.0,0.8638274610879014,5.02,1,"(0.85, 0.9]","(5.0, 5.5]",3
1081,2718,137,Loan Market,Broker,2024-02-20,180923.0,227417.0,0.7955561809363416,4.89,1,"(0.75, 0.8]","(4.5, 5.0]",2
1082,4525,130,Loan Market,Online,2024-09-26,466773.0,716716.0,0.6512663314339292,3.95,0,"(0.65, 0.7]","(3.5, 4.0]",9
1083,9693,195,Aussie,Online,2022-01-27,421742.0,693986.0,0.607709665612851,4.7,1,"(0.6, 0.65]","(4.5, 5.0]",1
1084,8478,117,Mortgage Choice,Online,2017-04-21,213457.0,323880.0,0.6590619982709646,3.51,1,"(0.65, 0.7]","(3.5, 4.0]",4
1085,7312,364,Loan Market,Broker,2019-03-24,110834.0,127041.0,0.8724270117521116,5.11,0,"(0.85, 0.9]","(5.0, 5.5]",3
1086,7187,432,Mortgage Choice,Broker,2019-07-19,171340.0,222434.0,0.7702959079996763,3.93,1,"(0.75, 0.8]","(3.5, 4.0]",7
1087,2066,69,Lendi,Online,2019-06-05,492208.0,575963.0,0.8545826728453043,4.89,1,"(0.85, 0.9]","(4.5, 5.0]",6
1088,769,458,Aussie,Online,2019-06-28,48584.0,72482.0,0.6702905548963881,4.32,0,"(0.65, 0.7]","(4.0, 4.5]",6
1089,5491,28,Loan Market,Broker,2024-10-09,135618.0,166819.0,0.8129649500356674,4.62,1,"(0.8, 0.85]","(4.5, 5.0]",10
1090,6646,335,Lendi,Online,2023-05-29,90593.0,110546.0,0.8195050024424222,4.94,1,"(0.8, 0.85]","(4.5, 5.0]",5
1091,5084,14,Lendi,Online,2022-06-06,164426.0,195081.0,0.8428601452729891,4.82,0,"(0.8, 0.85]","(4.5, 5.0]",6
1092,5233,46,Loan Market,Broker,2017-06-24,321142.0,422192.0,0.760653920491151,4.87,1,"(0.75, 0.8]","(4.5, 5.0]",6
1093,5798,471,Lendi,Broker,2022-11-27,442217.0,527672.0,0.8380528055307085,5.11,1,"(0.8, 0.85]","(5.0, 5.5]",11
1094,9139,397,Mortgage Choice,Broker,2020-09-25,225769.0,256371.0,0.8806339250539258,3.82,1,"(0.85, 0.9]","(3.5, 4.0]",9
1095,4927,16,Lendi,Broker,2024-12-05,183953.0,207337.0,0.8872174286306834,5.6,0,"(0.85, 0.9]","(5.5, 6.5]",12
1096,6017,478,Loan Market,Online,2019-11-04,114041.0,178851.0,0.6376313243985217,3.95,0,"(0.6, 0.65]","(3.5, 4.0]",11
1097,3336,424,Aussie,Broker,2024-07-03,217416.0,276157.0,0.7872912872025696,4.87,1,"(0.75, 0.8]","(4.5, 5.0]",7
1098,8039,456,Aussie,Online,2022-09-22,119867.0,189051.0,0.6340458394824677,4.75,1,"(0.6, 0.65]","(4.5, 5.0]",9
1099,4874,209,Lendi,Online,2018-04-06,435895.0,497157.0,0.8767753446094493,5.2,1,"(0.85, 0.9]","(5.0, 5.5]",4
1100,1482,158,Mortgage Choice,Online,2024-07-15,159657.0,180074.0,0.8866188344791586,5.33,0,"(0.85, 0.9]","(5.0, 5.5]",7
1101,6306,337,Mortgage Choice,Broker,2017-05-29,282813.0,377146.0,0.7498767055729081,4.16,1,"(0.7, 0.75]","(4.0, 4.5]",5
1102,3452,227,Smartline,Broker,2017-12-04,565799.0,637184.0,0.8879679966854158,4.92,1,"(0.85, 0.9]","(4.5, 5.0]",12
1103,55,449,Aussie,Online,2019-09-30,171105.0,206182.0,0.8298736068133978,5.12,1,"(0.8, 0.85]","(5.0, 5.5]",9
1104,7644,241,Smartline,Online,2023-03-22,139998.0,173097.0,0.8087835144456577,4.64,0,"(0.8, 0.85]","(4.5, 5.0]",3
1105,3463,58,Lendi,Broker,2020-02-08,343885.0,444165.0,0.7742280458838495,5.05,0,"(0.75, 0.8]","(5.0, 5.5]",2
1106,833,472,Smartline,Broker,2017-12-20,221838.0,307241.0,0.7220325412298488,4.74,1,"(0.7, 0.75]","(4.5, 5.0]",12
1107,5955,304,Loan Market,Broker,2020-01-13,288334.0,324286.0,0.8891348994406172,4.99,1,"(0.85, 0.9]","(4.5, 5.0]",1
1108,8520,305,Mortgage Choice,Online,2024-02-16,445171.0,675407.0,0.6591151705564201,4.87,1,"(0.65, 0.7]","(4.5, 5.0]",2
1109,7222,345,Aussie,Broker,2022-10-15,198032.0,235539.0,0.8407609780121339,4.08,0,"(0.8, 0.85]","(4.0, 4.5]",10
1110,3311,130,Loan Market,Broker,2022-03-30,102170.0,143853.0,0.7102389244576061,3.87,1,"(0.7, 0.75]","(3.5, 4.0]",3
1111,3301,217,Aussie,Broker,2024-04-22,594069.0,719235.0,0.8259734301028175,5.08,1,"(0.8, 0.85]","(5.0, 5.5]",4
1112,6723,14,Lendi,Online,2020-01-15,657194.0,1012459.0,0.6491067786448637,4.4,1,"(0.6, 0.65]","(4.0, 4.5]",1
1113,7219,359,Smartline,Broker,2017-03-25,240447.0,337711.0,0.7119904296869216,4.5,1,"(0.7, 0.75]","(4.0, 4.5]",3
1114,7777,377,Mortgage Choice,Online,2022-06-01,169681.0,191981.0,0.8838426719310765,4.88,1,"(0.85, 0.9]","(4.5, 5.0]",6
1115,3676,243,Smartline,Broker,2017-08-15,349008.0,454918.0,0.7671888120496441,5.18,1,"(0.75, 0.8]","(5.0, 5.5]",8
1116,3055,481,Loan Market,Online,2019-10-10,125527.0,167957.0,0.7473758164292051,4.46,1,"(0.7, 0.75]","(4.0, 4.5]",10
1117,7971,145,Aussie,Broker,2017-01-20,159176.0,192793.0,0.8256316360033819,4.93,1,"(0.8, 0.85]","(4.5, 5.0]",1
1118,2144,379,Mortgage Choice,Online,2024-09-03,416004.0,573707.0,0.7251157820978305,4.72,1,"(0.7, 0.75]","(4.5, 5.0]",9
1119,5208,415,Loan Market,Broker,2021-01-06,124248.0,166128.0,0.7479052297023981,5.08,1,"(0.7, 0.75]","(5.0, 5.5]",1
1120,9504,394,Mortgage Choice,Broker,2017-09-27,356846.0,464533.0,0.7681822389367386,4.79,1,"(0.75, 0.8]","(4.5, 5.0]",9
1121,2539,326,Mortgage Choice,Broker,2023-09-20,300173.0,334643.0,0.896994707793081,5.14,1,"(0.85, 0.9]","(5.0, 5.5]",9
1122,4548,103,Aussie,Broker,2021-03-12,407941.0,484714.0,0.8416117545604211,4.35,1,"(0.8, 0.85]","(4.0, 4.5]",3
1123,5620,217,Aussie,Online,2017-10-31,189385.0,309483.0,0.6119399126931043,3.87,0,"(0.6, 0.65]","(3.5, 4.0]",10
1124,8357,358,Loan Market,Online,2020-08-01,633344.0,758418.0,0.8350856651609008,4.47,1,"(0.8, 0.85]","(4.0, 4.5]",8
1125,6613,421,Mortgage Choice,Broker,2019-03-21,515315.0,686270.0,0.7508925058650385,4.55,1,"(0.75, 0.8]","(4.5, 5.0]",3
1126,5006,64,Aussie,Broker,2019-11-19,150433.0,224795.0,0.6692008274205387,4.16,0,"(0.65, 0.7]","(4.0, 4.5]",11
1127,823,158,Mortgage Choice,Online,2023-09-05,633633.0,740182.0,0.8560502687176937,4.85,1,"(0.85, 0.9]","(4.5, 5.0]",9
1128,944,162,Loan Market,Broker,2022-04-17,312416.0,458653.0,0.6811598310705479,4.38,1,"(0.65, 0.7]","(4.0, 4.5]",4
1129,6151,18,Loan Market,Online,2022-08-03,441344.0,634002.0,0.6961239869905773,3.65,1,"(0.65, 0.7]","(3.5, 4.0]",8
1130,4426,216,Lendi,Broker,2019-06-28,401760.0,649153.0,0.6188987804107814,4.21,1,"(0.6, 0.65]","(4.0, 4.5]",6
1131,8967,319,Lendi,Online,2017-05-22,607039.0,679561.0,0.8932811035359592,4.66,1,"(0.85, 0.9]","(4.5, 5.0]",5
1132,2199,49,Loan Market,Online,2024-05-17,236186.0,281638.0,0.8386155277341836,5.22,1,"(0.8, 0.85]","(5.0, 5.5]",5
1133,4243,56,Smartline,Online,2021-08-07,146236.0,226923.0,0.6444300489593386,4.61,1,"(0.6, 0.65]","(4.5, 5.0]",8
1134,3696,347,Loan Market,Broker,2019-03-20,230979.0,309265.0,0.7468643396439947,5.09,1,"(0.7, 0.75]","(5.0, 5.5]",3
1135,3453,58,Lendi,Online,2019-08-06,279355.0,398496.0,0.7010233477876817,5.02,1,"(0.7, 0.75]","(5.0, 5.5]",8
1136,9107,155,Smartline,Broker,2023-04-12,438036.0,718424.0,0.6097179381535138,5.29,1,"(0.6, 0.65]","(5.0, 5.5]",4
