customer_id,age,income,employment_type,dependents,state,credit_score_band
1935,44,110294.0,Full-time,0,NSW,Good
1936,65,78370.0,Self-employed,1,QLD,Medium
1937,59,61579.0,Self-employed,0,SA,Medium
1938,41,34429.0,Full-time,0,VIC,Low
1939,44,41731.0,Part-time,0,NSW,Low
1940,37,91205.0,Self-employed,2,VIC,Medium
1941,63,47371.0,Self-employed,1,QLD,Low
1942,29,36906.0,Full-time,0,SA,Low
1943,42,170931.0,Self-employed,0,NSW,Excellent
1944,22,128313.0,Full-time,1,QLD,Good
1945,29,56262.0,Self-employed,1,NSW,Low
1946,50,34845.0,Full-time,1,QLD,Low
1947,53,85964.0,Part-time,2,WA,Medium
1948,59,46862.0,Part-time,1,WA,Low
1949,26,93364.0,Full-time,2,QLD,Medium
1950,43,46886.0,Full-time,0,VIC,Low
1951,55,136311.0,Self-employed,2,WA,Good
1952,22,46195.0,Full-time,1,VIC,Low
1953,47,195315.0,Full-time,0,NSW,Excellent
1954,64,66008.0,Full-time,0,SA,Medium
1955,31,119629.0,Part-time,1,VIC,Good
1956,51,45704.0,Self-employed,0,VIC,Low
1957,39,31080.0,Self-employed,2,NSW,Low
1958,38,18899.0,Full-time,2,NSW,Low
1959,47,113358.0,Full-time,0,VIC,Good
1960,29,61945.0,Full-time,0,VIC,Medium
1961,61,32087.0,Contract,3,VIC,Low
1962,33,115740.0,Full-time,0,NSW,Good
1963,48,106724.0,Full-time,0,VIC,Good
1964,29,119514.0,Part-time,0,QLD,Good
1965,46,30641.0,Self-employed,3,VIC,Low
1966,25,111659.0,Full-time,2,WA,Good
1967,54,72549.0,Full-time,1,NSW,Medium
1968,22,122249.0,Part-time,0,SA,Good
1969,40,78540.0,Part-time,0,QLD,Medium
1970,52,65284.0,Full-time,0,NSW,Medium
1971,37,112419.0,Part-time,1,NSW,Good
1972,35,91670.0,Full-time,0,QLD,Medium
1973,26,102835.0,Self-employed,1,SA,Good
1974,62,46910.0,Full-time,1,SA,Low
1975,47,54929.0,Full-time,0,VIC,Low
1976,49,25162.0,Self-employed,3,NSW,Low
1977,23,45249.0,Self-employed,0,NSW,Low
1978,27,88894.0,Self-employed,0,NSW,Medium
1979,30,79387.0,Self-employed,2,NSW,Medium
1980,54,36689.0,Full-time,0,VIC,Low
1981,62,113683.0,Full-time,0,VIC,Good
1982,46,264749.0,Full-time,1,QLD,Excellent
1983,34,38125.0,Contract,0,NSW,Low
1984,30,54017.0,Full-time,3,NSW,Low
1985,34,43879.0,Full-time,0,VIC,Low
1986,52,57100.0,Full-time,0,WA,Low
1987,62,68662.0,Self-employed,2,WA,Medium
1988,32,42249.0,Self-employed,0,NSW,Low
1989,25,52132.0,Contract,2,VIC,Low
1990,55,62544.0,Full-time,0,VIC,Medium
1991,59,75796.0,Part-time,0,VIC,Medium
1992,25,124648.0,Full-time,0,NSW,Good
1993,59,59442.0,Full-time,0,VIC,Low
1994,40,45210.0,Full-time,1,NSW,Low
1995,27,84810.0,Full-time,0,QLD,Medium
1996,55,73137.0,Part-time,1,VIC,Medium
1997,39,54371.0,Contract,0,VIC,Low
1998,34,76306.0,Full-time,0,VIC,Medium
1999,62,49436.0,Contract,0,WA,Low
2000,44,45927.0,Full-time,1,NSW,Low
2001,40,23164.0,Full-time,0,VIC,Low
2002,32,50820.0,Full-time,0,WA,Low
2003,22,24803.0,Full-time,2,NSW,Low
2004,45,43491.0,Full-time,0,VIC,Low
2005,28,79997.0,Part-time,0,NSW,Medium
2006,46,28210.0,Self-employed,0,QLD,Low
2007,42,54452.0,Self-employed,0,NSW,Low
2008,36,61867.0,Full-time,2,QLD,Medium
2009,22,53141.0,Self-employed,0,VIC,Low
2010,33,47067.0,Part-time,1,NSW,Low
2011,28,70453.0,Contract,0,VIC,Medium
2012,36,75512.0,Full-time,3,VIC,Medium
2013,42,59920.0,Contract,0,VIC,Low
2014,40,48393.0,Self-employed,1,NSW,Low
2015,50,92260.0,Self-employed,0,VIC,Medium
2016,46,31090.0,Full-time,1,NSW,Low
2017,54,84431.0,Full-time,1,NSW,Medium
2018,53,73854.0,Full-time,0,QLD,Medium
2019,56,66139.0,Full-time,1,QLD,Medium
2020,65,59579.0,Full-time,1,NSW,Low
2021,59,23272.0,Contract,0,NSW,Low
2022,47,119812.0,Full-time,0,NSW,Good
2023,32,91066.0,Full-time,0,QLD,Medium
2024,56,37023.0,Full-time,0,QLD,Low
2025,29,87501.0,Full-time,0,VIC,Medium
2026,35,65803.0,Full-time,1,QLD,Medium
2027,31,44734.0,Part-time,0,SA,Low
2028,23,108651.0,Full-time,0,SA,Good
2029,30,48271.0,Self-employed,1,SA,Low
2030,24,117956.0,Full-time,1,WA,Good
2031,42,78209.0,Self-employed,2,NSW,Medium
2032,47,96595.0,Contract,2,NSW,Medium
2033,29,79981.0,Full-time,1,QLD,Medium
2034,23,78148.0,Self-employed,0,NSW,Medium
2035,27,66677.0,Full-time,1,NSW,Medium
2036,49,41631.0,Full-time,1,NSW,Low
2037,50,61776.0,Full-time,2,QLD,Medium
2038,47,94674.0,Full-time,0,VIC,Medium
2039,46,85788.0,Contract,1,NSW,Medium
2040,33,76928.0,Full-time,1,QLD,Medium
2041,26,20997.0,Full-time,0,SA,Low
2042,55,53819.0,Full-time,1,VIC,Low
2043,58,51065.0,Part-time,0,VIC,Low
2044,36,34488.0,Contract,1,NSW,Low
2045,65,94078.0,Part-time,1,NSW,Medium
2046,57,21749.0,Full-time,0,VIC,Low
2047,36,90973.0,Full-time,2,WA,Medium
2048,64,116380.0,Full-time,2,WA,Good
2049,44,53910.0,Full-time,0,QLD,Low
2050,27,57690.0,Full-time,0,VIC,Low
2051,65,97127.0,Full-time,1,QLD,Medium
2052,64,40871.0,Self-employed,1,NSW,Low
2053,42,83315.0,Full-time,0,NSW,Medium
2054,44,37839.0,Self-employed,2,QLD,Low
2055,64,32574.0,Contract,3,QLD,Low
2056,37,69425.0,Contract,1,WA,Medium
2057,36,59081.0,Full-time,0,VIC,Low
2058,46,25324.0,Contract,1,WA,Low
2059,57,121498.0,Self-employed,1,NSW,Good
2060,32,48661.0,Self-employed,2,NSW,Low
2061,36,77292.0,Full-time,0,QLD,Medium
2062,25,133598.0,Full-time,1,VIC,Good
2063,42,67765.0,Contract,0,NSW,Medium
2064,34,113170.0,Full-time,1,QLD,Good
2065,43,38889.0,Full-time,0,QLD,Low
2066,40,121843.0,Full-time,2,VIC,Good
2067,55,39619.0,Contract,1,VIC,Low
2068,35,45001.0,Full-time,2,QLD,Low
2069,25,28931.0,Contract,0,QLD,Low
2070,48,68474.0,Full-time,1,WA,Medium
2071,50,82081.0,Full-time,3,QLD,Medium
2072,49,87852.0,Full-time,2,NSW,Medium
2073,56,29267.0,Part-time,2,VIC,Low
2074,29,72221.0,Full-time,0,VIC,Medium
2075,37,73570.0,Full-time,0,NSW,Medium
2076,63,81421.0,Full-time,0,NSW,Medium
2077,57,40686.0,Full-time,0,NSW,Low
2078,51,17109.0,Part-time,0,NSW,Low
2079,39,85241.0,Full-time,1,VIC,Medium
2080,23,55664.0,Full-time,2,VIC,Low
2081,34,68880.0,Full-time,1,NSW,Medium
2082,25,57108.0,Full-time,2,VIC,Low
2083,47,67323.0,Contract,0,VIC,Medium
2084,46,86557.0,Full-time,2,NSW,Medium
2085,51,23659.0,Full-time,0,VIC,Low
2086,32,105927.0,Full-time,1,QLD,Good
2087,28,54662.0,Part-time,0,WA,Low
2088,52,135068.0,Part-time,2,NSW,Good
2089,65,47585.0,Full-time,3,QLD,Low
2090,31,42583.0,Part-time,0,VIC,Low
2091,60,55594.0,Part-time,0,VIC,Low
2092,34,76879.0,Full-time,1,WA,Medium
2093,52,52199.0,Full-time,1,VIC,Low
2094,28,79718.0,Full-time,1,VIC,Medium
2095,63,49337.0,Part-time,0,QLD,Low
2096,63,60928.0,Contract,2,SA,Medium
2097,57,183190.0,Full-time,0,WA,Excellent
2098,41,71584.0,Self-employed,0,SA,Medium
2099,25,74514.0,Full-time,0,NSW,Medium
2100,28,28673.0,Self-employed,2,VIC,Low
2101,22,117847.0,Part-time,0,VIC,Good
2102,65,102051.0,Part-time,1,VIC,Good
2103,63,41889.0,Full-time,0,NSW,Low
2104,34,101049.0,Full-time,0,WA,Good
2105,43,70608.0,Self-employed,3,QLD,Medium
2106,42,61280.0,Full-time,0,VIC,Medium
2107,43,114174.0,Full-time,2,VIC,Good
2108,49,46344.0,Full-time,2,VIC,Low
2109,30,41724.0,Full-time,1,QLD,Low
2110,47,66422.0,Part-time,0,VIC,Medium
2111,30,77973.0,Full-time,2,VIC,Medium
2112,36,97067.0,Full-time,2,NSW,Medium
2113,31,55521.0,Full-time,3,VIC,Low
2114,45,39148.0,Self-employed,2,NSW,Low
2115,63,211988.0,Contract,0,NSW,Excellent
2116,29,34777.0,Full-time,1,QLD,Low
2117,45,61547.0,Part-time,1,NSW,Medium
2118,37,88420.0,Full-time,0,SA,Medium
2119,47,106464.0,Full-time,1,VIC,Good
2120,48,45090.0,Self-employed,2,QLD,Low
2121,58,23448.0,Full-time,1,NSW,Low
2122,25,44572.0,Full-time,2,NSW,Low
2123,45,92103.0,Part-time,0,VIC,Medium
2124,40,82351.0,Contract,0,WA,Medium
2125,57,83706.0,Self-employed,0,NSW,Medium
2126,60,85462.0,Self-employed,0,VIC,Medium
2127,31,117013.0,Full-time,0,NSW,Good
2128,46,40622.0,Full-time,2,QLD,Low
2129,39,32894.0,Self-employed,1,QLD,Low
2130,40,72059.0,Full-time,0,NSW,Medium
2131,57,35445.0,Part-time,0,VIC,Low
2132,31,31874.0,Full-time,1,SA,Low
2133,54,110413.0,Full-time,0,VIC,Good
2134,26,67858.0,Full-time,1,NSW,Medium
2135,56,60733.0,Self-employed,0,NSW,Medium
2136,65,61368.0,Full-time,0,SA,Medium
2137,55,56779.0,Self-employed,1,VIC,Low
2138,54,110042.0,Self-employed,1,VIC,Good
2139,42,28077.0,Contract,0,NSW,Low
2140,38,27501.0,Full-time,3,SA,Low
2141,43,37489.0,Full-time,0,VIC,Low
2142,58,69188.0,Contract,0,NSW,Medium
2143,36,147661.0,Full-time,1,NSW,Good
2144,56,92461.0,Full-time,1,SA,Medium
2145,49,80517.0,Full-time,0,QLD,Medium
2146,28,57530.0,Full-time,1,NSW,Low
2147,53,30753.0,Full-time,0,VIC,Low
2148,32,77458.0,Part-time,3,VIC,Medium
2149,31,164882.0,Part-time,1,QLD,Excellent
2150,30,53102.0,Full-time,0,NSW,Low
2151,35,45237.0,Self-employed,0,VIC,Low
2152,34,53230.0,Full-time,1,NSW,Low
2153,46,80812.0,Full-time,1,NSW,Medium
2154,23,63314.0,Contract,2,NSW,Medium
2155,56,94373.0,Full-time,2,NSW,Medium
2156,28,58881.0,Self-employed,0,NSW,Low
2157,42,53077.0,Part-time,2,WA,Low
2158,39,67138.0,Self-employed,1,QLD,Medium
2159,24,45715.0,Full-time,1,NSW,Low
2160,63,142969.0,Full-time,1,QLD,Good
2161,60,90360.0,Full-time,0,QLD,Medium
2162,62,34550.0,Full-time,0,NSW,Low
2163,32,41238.0,Full-time,2,NSW,Low
2164,60,79433.0,Self-employed,1,VIC,Medium
2165,45,65622.0,Full-time,2,VIC,Medium
2166,40,69651.0,Self-employed,0,QLD,Medium
2167,25,54390.0,Full-time,0,VIC,Low
2168,47,75176.0,Part-time,0,NSW,Medium
2169,59,55033.0,Contract,0,QLD,Low
2170,63,79355.0,Contract,3,NSW,Medium
2171,53,88125.0,Full-time,0,NSW,Medium
2172,60,133702.0,Self-employed,1,QLD,Good
2173,57,46289.0,Full-time,1,QLD,Low
2174,61,59542.0,Full-time,2,NSW,Low
2175,58,32549.0,Part-time,1,NSW,Low
2176,54,149213.0,Contract,1,QLD,Good
2177,57,22298.0,Contract,2,WA,Low
2178,24,138890.0,Full-time,0,SA,Good
2179,30,62739.0,Self-employed,3,NSW,Medium
2180,29,73807.0,Self-employed,2,NSW,Medium
2181,54,55114.0,Full-time,0,SA,Low
2182,27,60812.0,Part-time,1,VIC,Medium
2183,62,80342.0,Full-time,2,NSW,Medium
2184,60,26415.0,Full-time,2,VIC,Low
2185,25,43215.0,Self-employed,0,NSW,Low
2186,34,39241.0,Full-time,1,VIC,Low
2187,23,74885.0,Full-time,0,NSW,Medium
2188,26,60005.0,Full-time,0,SA,Medium
2189,65,81556.0,Self-employed,2,QLD,Medium
2190,48,65016.0,Full-time,2,VIC,Medium
2191,53,101650.0,Full-time,1,VIC,Good
2192,42,41351.0,Part-time,1,VIC,Low
2193,29,61641.0,Full-time,1,WA,Medium
2194,59,104264.0,Self-employed,2,NSW,Good
2195,29,94340.0,Full-time,0,VIC,Medium
2196,24,28572.0,Full-time,0,NSW,Low
2197,65,35934.0,Full-time,2,VIC,Low
2198,24,57475.0,Full-time,0,VIC,Low
2199,43,53241.0,Contract,0,NSW,Low
2200,27,57947.0,Full-time,1,VIC,Low
2201,23,89152.0,Self-employed,1,QLD,Medium
2202,44,69196.0,Full-time,1,NSW,Medium
2203,65,71243.0,Part-time,2,NSW,Medium
2204,23,83726.0,Contract,0,NSW,Medium
2205,59,102446.0,Full-time,0,QLD,Good
2206,38,12991.0,Part-time,0,VIC,Low
2207,56,49350.0,Contract,0,WA,Low
2208,55,38504.0,Self-employed,1,NSW,Low
2209,44,75937.0,Full-time,0,VIC,Medium
2210,51,47522.0,Full-time,2,VIC,Low
2211,29,62189.0,Full-time,2,VIC,Medium
2212,43,91681.0,Self-employed,0,VIC,Medium
2213,65,44290.0,Part-time,0,NSW,Low
2214,57,71783.0,Contract,0,NSW,Medium
2215,26,130211.0,Full-time,1,QLD,Good
2216,34,90745.0,Full-time,0,NSW,Medium
2217,50,27095.0,Full-time,2,VIC,Low
2218,52,51747.0,Full-time,0,NSW,Low
2219,37,71533.0,Full-time,2,QLD,Medium
2220,63,78936.0,Full-time,1,VIC,Medium
2221,51,52777.0,Self-employed,2,NSW,Low
2222,37,43482.0,Full-time,1,NSW,Low
2223,33,61938.0,Full-time,1,NSW,Medium
2224,38,34772.0,Contract,1,QLD,Low
2225,37,103763.0,Contract,2,QLD,Good
2226,33,152412.0,Full-time,1,SA,Excellent
2227,29,72937.0,Contract,2,NSW,Medium
2228,41,53305.0,Full-time,0,NSW,Low
2229,24,95841.0,Full-time,0,NSW,Medium
2230,37,88077.0,Self-employed,0,NSW,Medium
2231,51,52168.0,Self-employed,2,QLD,Low
2232,44,58459.0,Self-employed,0,SA,Low
2233,49,44145.0,Self-employed,2,NSW,Low
2234,61,65013.0,Full-time,0,NSW,Medium
2235,26,69526.0,Part-time,0,VIC,Medium
2236,41,40536.0,Full-time,0,WA,Low
2237,61,34985.0,Full-time,0,VIC,Low
2238,65,30853.0,Full-time,1,SA,Low
2239,22,73738.0,Full-time,1,VIC,Medium
2240,51,59531.0,Self-employed,0,QLD,Low
2241,42,57424.0,Self-employed,2,NSW,Low
2242,41,75528.0,Part-time,0,SA,Medium
2243,27,38159.0,Full-time,1,VIC,Low
2244,43,35062.0,Self-employed,2,VIC,Low
2245,39,67544.0,Part-time,0,VIC,Medium
2246,29,25227.0,Contract,0,NSW,Low
2247,60,52602.0,Full-time,0,NSW,Low
2248,53,205504.0,Full-time,1,NSW,Excellent
2249,54,30508.0,Contract,0,SA,Low
2250,37,48297.0,Contract,0,QLD,Low
2251,33,20714.0,Full-time,0,QLD,Low
2252,59,53270.0,Full-time,0,QLD,Low
2253,55,160054.0,Self-employed,0,VIC,Excellent
2254,35,75619.0,Part-time,0,NSW,Medium
2255,57,44051.0,Self-employed,1,NSW,Low
2256,54,178208.0,Full-time,0,WA,Excellent
2257,44,25055.0,Full-time,1,NSW,Low
2258,23,75130.0,Full-time,2,QLD,Medium
2259,62,61849.0,Part-time,1,VIC,Medium
2260,42,52917.0,Full-time,2,VIC,Low
2261,23,89639.0,Full-time,1,SA,Medium
2262,48,33157.0,Full-time,1,NSW,Low
2263,30,70004.0,Full-time,0,QLD,Medium
2264,22,65698.0,Full-time,0,QLD,Medium
2265,32,38735.0,Full-time,0,SA,Low
2266,24,158736.0,Contract,0,SA,Excellent
2267,44,54671.0,Full-time,2,NSW,Low
2268,47,55864.0,Full-time,2,NSW,Low
2269,25,35816.0,Full-time,0,WA,Low
2270,39,55179.0,Self-employed,1,NSW,Low
2271,27,192409.0,Full-time,1,VIC,Excellent
2272,56,52767.0,Full-time,1,VIC,Low
2273,43,77602.0,Full-time,1,VIC,Medium
2274,64,96305.0,Self-employed,0,QLD,Medium
2275,36,54682.0,Self-employed,1,QLD,Low
2276,43,48786.0,Full-time,1,QLD,Low
2277,58,75821.0,Full-time,1,QLD,Medium
2278,63,53070.0,Full-time,0,SA,Low
2279,33,50720.0,Part-time,3,VIC,Low
2280,63,95793.0,Self-employed,2,NSW,Medium
2281,59,57831.0,Full-time,1,NSW,Low
2282,39,109822.0,Part-time,0,WA,Good
2283,56,57184.0,Full-time,0,NSW,Low
2284,51,30989.0,Part-time,1,QLD,Low
2285,45,10798.0,Part-time,0,VIC,Low
2286,63,23883.0,Contract,0,WA,Low
2287,51,26030.0,Full-time,0,WA,Low
2288,35,68410.0,Full-time,0,QLD,Medium
2289,27,36840.0,Full-time,0,NSW,Low
2290,24,22313.0,Full-time,0,NSW,Low
2291,37,56081.0,Full-time,1,NSW,Low
2292,28,34860.0,Full-time,2,NSW,Low
2293,35,75474.0,Full-time,1,NSW,Medium
2294,30,74543.0,Contract,1,VIC,Medium
2295,36,78593.0,Part-time,2,NSW,Medium
2296,42,16662.0,Full-time,0,QLD,Low
2297,56,61249.0,Full-time,0,WA,Medium
2298,23,56348.0,Full-time,0,VIC,Low
2299,48,32506.0,Full-time,2,SA,Low
2300,23,20564.0,Full-time,1,NSW,Low
2301,56,56707.0,Full-time,0,NSW,Low
2302,39,101932.0,Contract,1,NSW,Good
2303,35,16467.0,Part-time,2,SA,Low
2304,41,39488.0,Full-time,0,VIC,Low
2305,39,63944.0,Self-employed,1,WA,Medium
2306,31,105078.0,Full-time,0,NSW,Good
2307,46,51216.0,Full-time,1,WA,Low
2308,23,157236.0,Full-time,1,NSW,Excellent
2309,46,24400.0,Self-employed,2,QLD,Low
2310,54,21841.0,Full-time,1,SA,Low
2311,57,99594.0,Full-time,1,SA,Medium
2312,52,18494.0,Contract,0,WA,Low
2313,35,75415.0,Full-time,0,NSW,Medium
2314,22,51675.0,Self-employed,1,VIC,Low
2315,37,38158.0,Self-employed,0,WA,Low
2316,24,48372.0,Full-time,0,VIC,Low
2317,56,31428.0,Self-employed,0,QLD,Low
2318,62,51064.0,Self-employed,0,NSW,Low
2319,27,60398.0,Contract,0,NSW,Medium
2320,46,48625.0,Full-time,1,QLD,Low
2321,34,44691.0,Contract,0,VIC,Low
2322,55,67987.0,Full-time,1,NSW,Medium
2323,29,137281.0,Self-employed,1,NSW,Good
2324,42,52412.0,Full-time,2,VIC,Low
2325,55,90219.0,Full-time,0,QLD,Medium
2326,25,36935.0,Full-time,2,NSW,Low
2327,46,30729.0,Full-time,0,SA,Low
2328,36,75106.0,Full-time,1,NSW,Medium
2329,25,53276.0,Full-time,0,QLD,Low
2330,33,105319.0,Full-time,1,NSW,Good
2331,53,116159.0,Full-time,0,VIC,Good
2332,53,91084.0,Full-time,0,VIC,Medium
2333,49,90100.0,Full-time,0,VIC,Medium
2334,34,10800.0,Self-employed,2,QLD,Low
2335,52,74777.0,Part-time,0,QLD,Medium
2336,35,92175.0,Full-time,1,NSW,Medium
2337,41,31701.0,Full-time,3,QLD,Low
2338,39,60137.0,Self-employed,0,VIC,Medium
2339,50,35548.0,Full-time,3,QLD,Low
2340,27,100083.0,Full-time,0,VIC,Good
2341,53,37123.0,Full-time,2,NSW,Low
2342,50,40278.0,Contract,3,QLD,Low
2343,64,47476.0,Full-time,3,WA,Low
2344,23,184371.0,Self-employed,1,NSW,Excellent
2345,44,98947.0,Full-time,2,VIC,Medium
2346,40,134095.0,Self-employed,0,VIC,Good
2347,52,24184.0,Full-time,0,NSW,Low
2348,26,31741.0,Full-time,0,QLD,Low
2349,40,116925.0,Full-time,0,NSW,Good
2350,55,24833.0,Contract,1,WA,Low
2351,31,42794.0,Full-time,0,QLD,Low
2352,46,167321.0,Full-time,3,SA,Excellent
2353,23,36985.0,Self-employed,1,VIC,Low
2354,32,24089.0,Part-time,2,NSW,Low
2355,52,61312.0,Full-time,2,NSW,Medium
2356,36,24591.0,Full-time,2,VIC,Low
2357,30,111149.0,Full-time,0,SA,Good
2358,44,38276.0,Full-time,1,WA,Low
2359,40,34627.0,Self-employed,0,VIC,Low
2360,30,60760.0,Full-time,0,QLD,Medium
2361,56,48912.0,Self-employed,0,SA,Low
2362,42,67926.0,Full-time,1,WA,Medium
2363,30,77711.0,Full-time,0,QLD,Medium
2364,49,53710.0,Full-time,0,VIC,Low
2365,28,33499.0,Part-time,0,VIC,Low
2366,37,86271.0,Full-time,0,QLD,Medium
2367,37,42332.0,Self-employed,1,QLD,Low
2368,54,38772.0,Self-employed,1,NSW,Low
2369,25,64301.0,Full-time,3,VIC,Medium
2370,25,22826.0,Full-time,0,QLD,Low
2371,60,72798.0,Full-time,0,QLD,Medium
2372,61,66031.0,Self-employed,0,VIC,Medium
2373,38,104915.0,Full-time,2,NSW,Good
2374,58,46621.0,Self-employed,0,VIC,Low
2375,60,116124.0,Full-time,0,VIC,Good
2376,50,78028.0,Self-employed,0,VIC,Medium
2377,57,59077.0,Part-time,0,SA,Low
2378,59,148501.0,Full-time,0,QLD,Good
2379,60,62793.0,Contract,1,WA,Medium
2380,58,46204.0,Self-employed,1,NSW,Low
2381,56,63699.0,Full-time,0,QLD,Medium
2382,28,45730.0,Part-time,1,VIC,Low
2383,48,72173.0,Part-time,0,NSW,Medium
2384,49,115884.0,Full-time,1,NSW,Good
2385,43,59635.0,Full-time,2,VIC,Low
2386,35,62634.0,Full-time,2,VIC,Medium
2387,28,89225.0,Contract,0,NSW,Medium
2388,58,108404.0,Part-time,1,QLD,Good
2389,43,47748.0,Full-time,3,NSW,Low
2390,26,65262.0,Full-time,1,QLD,Medium
2391,23,89423.0,Full-time,0,QLD,Medium
2392,48,70613.0,Full-time,1,NSW,Medium
2393,42,23599.0,Full-time,1,VIC,Low
2394,59,97867.0,Full-time,0,SA,Medium
2395,36,77765.0,Contract,0,SA,Medium
2396,42,80577.0,Contract,1,VIC,Medium
2397,31,32989.0,Full-time,2,QLD,Low
2398,44,64615.0,Full-time,3,SA,Medium
2399,60,91279.0,Self-employed,0,SA,Medium
2400,26,38550.0,Full-time,1,NSW,Low
2401,22,43903.0,Self-employed,0,VIC,Low
2402,34,92064.0,Self-employed,3,QLD,Medium
2403,42,42892.0,Part-time,0,NSW,Low
2404,47,53946.0,Full-time,0,QLD,Low
2405,42,35692.0,Contract,0,VIC,Low
2406,39,148742.0,Self-employed,1,VIC,Good
2407,58,77677.0,Self-employed,0,NSW,Medium
2408,53,52696.0,Full-time,1,NSW,Low
2409,57,47993.0,Self-employed,1,NSW,Low
2410,38,32397.0,Full-time,0,SA,Low
2411,56,56667.0,Full-time,0,VIC,Low
2412,32,83494.0,Full-time,0,NSW,Medium
2413,42,39938.0,Contract,0,NSW,Low
2414,47,63119.0,Self-employed,1,VIC,Medium
2415,25,49827.0,Self-employed,1,QLD,Low
2416,55,119379.0,Full-time,0,QLD,Good
2417,39,43549.0,Full-time,1,WA,Low
2418,61,88307.0,Self-employed,0,QLD,Medium
2419,56,120212.0,Part-time,1,VIC,Good
2420,62,49585.0,Self-employed,3,VIC,Low
2421,50,44610.0,Full-time,0,VIC,Low
2422,50,94973.0,Self-employed,1,VIC,Medium
2423,59,24573.0,Self-employed,1,QLD,Low
2424,63,74258.0,Full-time,0,VIC,Medium
2425,42,27237.0,Full-time,1,NSW,Low
2426,63,110327.0,Full-time,1,VIC,Good
2427,34,52783.0,Contract,0,NSW,Low
2428,62,57217.0,Part-time,2,NSW,Low
2429,38,41684.0,Self-employed,1,VIC,Low
2430,30,27137.0,Full-time,2,VIC,Low
2431,62,112750.0,Self-employed,1,NSW,Good
2432,22,54966.0,Part-time,0,NSW,Low
2433,23,297862.0,Full-time,1,VIC,Excellent
2434,50,39931.0,Contract,1,NSW,Low
2435,54,43332.0,Full-time,1,SA,Low
2436,31,38230.0,Full-time,2,QLD,Low
2437,61,54826.0,Full-time,2,QLD,Low
2438,42,131611.0,Full-time,0,VIC,Good
2439,49,99217.0,Part-time,0,SA,Medium
2440,32,28218.0,Full-time,1,QLD,Low
2441,55,109323.0,Self-employed,1,NSW,Good
2442,29,84238.0,Full-time,1,VIC,Medium
2443,43,76168.0,Full-time,0,VIC,Medium
2444,29,42526.0,Part-time,0,VIC,Low
2445,36,44137.0,Self-employed,0,QLD,Low
2446,38,64121.0,Full-time,1,VIC,Medium
2447,44,45407.0,Contract,0,QLD,Low
2448,45,115418.0,Part-time,1,NSW,Good
2449,40,44446.0,Full-time,3,SA,Low
2450,26,22621.0,Full-time,0,NSW,Low
2451,53,31234.0,Full-time,0,SA,Low
2452,65,32242.0,Self-employed,0,QLD,Low
2453,22,52487.0,Full-time,0,VIC,Low
2454,44,66705.0,Full-time,0,NSW,Medium
2455,58,61507.0,Full-time,1,VIC,Medium
2456,29,75392.0,Full-time,1,QLD,Medium
2457,34,52779.0,Self-employed,0,NSW,Low
2458,29,53720.0,Part-time,1,NSW,Low
2459,44,143764.0,Full-time,2,NSW,Good
2460,64,109390.0,Full-time,0,VIC,Good
2461,22,73435.0,Full-time,2,VIC,Medium
2462,45,94687.0,Self-employed,0,QLD,Medium
2463,56,22854.0,Self-employed,0,SA,Low
2464,45,39685.0,Full-time,1,WA,Low
2465,38,48238.0,Full-time,0,WA,Low
2466,26,39919.0,Full-time,0,QLD,Low
2467,41,27643.0,Contract,0,NSW,Low
2468,42,73886.0,Full-time,2,VIC,Medium
2469,61,119716.0,Full-time,0,NSW,Good
2470,52,59492.0,Full-time,2,NSW,Low
2471,57,82792.0,Full-time,1,VIC,Medium
2472,32,58614.0,Part-time,0,WA,Low
2473,36,48011.0,Full-time,0,QLD,Low
2474,40,94807.0,Full-time,0,SA,Medium
2475,28,29316.0,Part-time,0,NSW,Low
2476,49,23583.0,Full-time,0,VIC,Low
2477,64,29110.0,Part-time,0,QLD,Low
2478,26,91747.0,Full-time,0,VIC,Medium
2479,26,62543.0,Self-employed,0,VIC,Medium
2480,51,72278.0,Full-time,1,QLD,Medium
2481,53,138477.0,Contract,0,VIC,Good
2482,29,33468.0,Full-time,2,WA,Low
2483,31,109326.0,Full-time,0,NSW,Good
2484,59,49111.0,Self-employed,1,WA,Low
2485,53,45516.0,Self-employed,2,NSW,Low
2486,49,62356.0,Full-time,0,NSW,Medium
2487,38,67432.0,Contract,1,VIC,Medium
2488,52,53892.0,Full-time,1,VIC,Low
2489,29,81240.0,Part-time,2,VIC,Medium
2490,61,62481.0,Full-time,1,WA,Medium
2491,46,54194.0,Full-time,0,QLD,Low
2492,30,48623.0,Full-time,1,NSW,Low
2493,23,67452.0,Part-time,1,VIC,Medium
2494,36,30384.0,Full-time,0,VIC,Low
2495,24,34988.0,Full-time,2,NSW,Low
2496,57,49825.0,Contract,1,QLD,Low
2497,25,78624.0,Full-time,0,NSW,Medium
2498,35,174805.0,Full-time,2,SA,Excellent
2499,62,55289.0,Self-employed,0,VIC,Low
2500,62,24659.0,Full-time,1,VIC,Low
2501,46,40331.0,Full-time,0,QLD,Low
2502,31,83237.0,Full-time,2,NSW,Medium
2503,42,36859.0,Full-time,1,VIC,Low
2504,57,31167.0,Contract,1,NSW,Low
2505,33,83020.0,Full-time,3,VIC,Medium
2506,48,75542.0,Full-time,0,VIC,Medium
2507,61,28674.0,Full-time,0,NSW,Low
2508,23,38273.0,Full-time,1,VIC,Low
